country_code,video_id,published_at,title,channel_title,category_id,category_name,tags,duration,definition,caption_available,licensed_content,views,likes,comments
BR,tfiHm1cbxe4,2025-12-06T20:00:08Z,Priscila Senna e Pablo - Não Me Faça Chorar (PRISCILA SENNA 15 ANOS),Priscila Senna,10,Music,,222,hd,false,True,93614,3864,339
BR,VI6XO8EijT4,2025-12-05T20:00:28Z,DIGITAL CIRCUS EP 7 TRAILER!!,GLITCH,1,Film & Animation,"glitch, glitch productions, digital circus, the amazing digital circus, murder drones, Pomni, Uzi, Jax, Ragatha, Kinger, Gangle, Zooble, Caine, Bubble, 3D, Animation, 3D Animation, Indie Animation, Gummigoo",58,hd,true,True,6101816,523783,29609
BR,TuUPQu3nsdE,2025-12-07T15:18:15Z,TODOS BAÚS ATRAVÉS DA PAREDE COM A NOVA CLASSE EXPLORER NO 99 NOITES NA FLORESTA 👀🧱,TEODORO,20,Gaming,"99 noites na floresta, base 99 noites na floresta, 99 noites na floresta roblox, atualização 99 noites na floresta, teodoro, roblox, zerando 99 noites na floresta, 99 dias no 99 noites na floresta, jogos online, vídeos de jogos, atualização do 99 noites na floresta, roblox 99 noites na floresta dicas, jogos, hacker 99 noites na floresta, script no 99 noites na floresta, classe esplorer no 99 noites na floresta, teodoro 99 noites na floresta, hack para 99 noites na floresta",1360,hd,false,True,181314,7004,477
BR,5JHVHER_Goo,2025-12-07T13:30:13Z,EDUARDINHO DOS TECLADOS 2025 - EDUARDINHO DOS TECLADOS DEZEMBRO 2025 MÚSICAS NOVAS,INDÚSTRIA DE HIT PRODUTORA,10,Music,"eduardinho dos teclados, eduardinho dos teclados tik tok, eduardinho dos teclados nao sirvo paredao, eduardinhodosteclados, eduardinho, cd novo eduardinho, raqueldosteclados, tecladosaovivo, pra tomar cachaça 2.0, musicas, h menor eduardinho dos teclados, paredao, lancamento 2025, musica viral, musicadotiktok, arrochadeira viral, portal do arrocha, pra tomar cachaça 1.0, cd, coscoba cds, não sirvo pra namorar, dos teclados dos teclados, eduardinho dos teclados 2025",1908,hd,false,True,14142,205,4
BR,aNDfYPnF6A8,2025-12-07T15:00:01Z,EXO 엑소 'REVERXE' Trailer,EXO,10,Music,"EXO, 엑소, we are oneEXO, EXO-K, EXO-M, 엑소케이, 엑소엠, SUHO, LAY, CHANYEOL, D.O., KAI, SEHUN, 수호, 레이, 찬열, 디오, 카이, 세훈, REVERXE, 리버스, 8th album, 8집, comeback, 컴백, trailer, 트레일러",213,hd,true,True,194027,54348,8074
BR,_U4GQQg9F7c,2025-12-07T12:05:01Z,Fiz um BARCO GIGANTE pra SALVAR TODO MUNDO!,Cadres,20,Gaming,,1301,hd,false,True,512756,5040,100
BR,snoqRlOO2O4,2025-12-06T14:01:39Z,Pagode 90 na Praia - Falando Segredo / Pimpolho / Bombocado / Pagode da Amarelinha / Sai da Frente,Leleco,10,Music,"leleco, pagode, samba, pagode bom, pagode novo, pagode grupo, pagode do, menos é mais, quinteto sa, envolvencia, samba de roda, presença, pagode da ofensa, praia grande, pagode na praia, pagode praia, pagode na praia leleco, rio de janeiro, 2025, pagode 2025, melhores, brazil, brazilian music, pagode 90, pagode 90 na praia, roda de samba, cigana, sax, saxofone, art popular, marcio art, leandro leart, pimpolho, sai da frente, bombocado, pagode da amarelinha, amarelinha, falando segredo",427,hd,false,True,28512,449,10
BR,XRRnP91SSrQ,2025-12-05T16:00:21Z,Welcome Home | Poppy Playtime Chapter 5 Cinematic Trailer,Mob Entertainment,20,Gaming,,58,hd,true,True,2698345,197376,14421
BR,7OezFP_nRFk,2025-12-07T15:22:50Z,"LA JOLLY GRANDE, HO HO HO SAHUR e NOVOS BRAINROTS na ATUALIZAÇÃO DO ROUBE O BRAINROT!",PIZÃO,20,Gaming,,1233,hd,false,True,197517,3304,389
BR,HPFqFYJYSDI,2025-12-06T10:00:36Z,"Só Antigos Louvores Gerson Rufino, Silvan Santos, Marcos Antônio, Mattos Nascimento -50 Mais Tocadas",Força do Louvor,22,People & Blogs,"Gospel, gospel 2025, músicas gospel, melhores músicas gospel, melhores músicas gospel 2025, Musicas Gospel Mais Tocadas, Musicas Gospel Mais Tocadas 2025, Louvores e Adoração 2025, Louvores e Adoração, Louvores, Louvores 2025, Adoração, Adoração 2025, Hinos, Hinos 2025, Hinos Gospel, Hinos Gospel 2024, Musica Gospel, Musica Gospel 2025, Hinos Evangélicos, Hinos Evangélicos 2025, top, top gospel, top gospel 2025, top músicas gospel, cantores gospel, Silvan Santos, Eu Vencerei",4808,hd,false,True,21428,545,12
BR,S-LMSpzlnc0,2025-12-07T15:44:41Z,Race Highlights | 2025 Abu Dhabi Grand Prix,FORMULA 1,17,Sports,"F1, Formula One, Formula 1, Sports, Sport, Action, GP, Grand Prix, Auto Racing, Motor Racing, abu dhabi, f1 2025 championship",503,hd,false,True,2548229,66128,6207
BR,DVgcN1ryRQY,2025-11-13T10:00:19Z,Aqui É o Seu Lugar / Como É Que Fala Não (Ao Vivo),Klessinha - Topic,10,Music,"Klessinha, Sem Tirar de Dentro (Ao Vivo em Manaus), Aqui É o Seu Lugar / Como É Que Fala Não",242,hd,false,True,46715,446,7
BR,6wD-bjyDFeU,2025-12-07T14:45:00Z,Sobrevivi de BEBÊ POBRE até BEBÊ MILIONÁRIO,Kass & KR,20,Gaming,"minecraft, kass e kr, vídeos de minecraft, minecraft brasil, minecraft engraçado, minecraft mod, minecraft trollagem, minecraft criativo, vídeo infantil minecraft, canal kass e kr",1250,hd,false,True,154900,2020,31
BR,C6aCQ6lArT8,2025-12-06T14:28:43Z,93 MILHAS - SILVANNO SALLES VERÃO 2026,Silvanno Salles Oficial,10,Music,"SILVANNO SALLES, SILVANNO SALLES OFICIAL, SILVANNO, SALLES, O CANTOR APAIXONADO, ARROCHA, SOFRENCIA, PISEIRO",228,hd,false,True,67073,1657,81
BR,kxSVHmI-ozs,2025-12-06T15:01:33Z,PARA ONDE VÃO OS CÃES DEPOIS QUE ELES MORREM? - My Little Puppy (JOGO COMPLETO),Jazzghost,20,Gaming,"jazzghost, jazz, My Little Puppy",13022,hd,false,True,1316787,64089,5731
BR,toj1a2at0Lo,2025-12-06T14:40:47Z,"NÓS TÁ VIVENDO TUDO QUE ERA DESEJO - MC Meno K, MC Ryan SP e MC Jacaré (DJ Japa NK e Davi Dog Dog)",START FUNK,10,Music,"start funk, start, funk, gr6, gr6 explode, love funk, melhores funk, funk 2025, funk 2026, funk lançamento, NÓS TÁ VIVENDO TUDO QUE ERA DESEJO - MC Meno K, MC Ryan SP e MC Jacaré (DJ Japa NK e Davi Dog Dog), nós ta vivendo tudo que eu desejo, mc meno k, mc ryan sp, mc jacaré, meno k, ryan sp, jacaré",159,hd,false,True,64963,578,4
BR,X0cYHJau5KQ,2025-12-07T15:01:02Z,UM JOGO ONDE QUEM É O MAIS GORDO VENCE! - Roblox,BisteconeLive,22,People & Blogs,"BISTECONE voltou pro PRIME (supermarket simulator), supermarket, supermarket simulador, supermarket simulator, bistecone, bisteconne, bisteconee, bisteconeLIVE, bisteca, slurp br, rages, bistecone rages, prime, gta rp, shelby, thomas shelby, bestecone, super, paulinho oloko, bisticone, bistecone voltou pro prime, bistecone nao pode gritar, bistecone com medo, bistecone silent, silent breath, granny 5, bistecone granny 5, bistecone granny, alanzoka granny, jogo granny, granny jogo terror",4032,hd,false,True,78169,5944,309
BR,KogOOE6geVo,2025-12-05T21:10:21Z,Aquele Amor (Ao Vivo),Natanzinho Lima - Topic,10,Music,"Natanzinho Lima, Cortando Chão - Cuiabá/MT, Aquele Amor",168,hd,false,True,20344,329,5
BR,WnODchZCknw,2025-12-07T21:15:03Z,SOBREVIVI 100 DIAS COMO EXPLORADOR NO 99 NOITES NA FLORESTA,Bayo,20,Gaming,,1065,hd,false,True,55878,2460,183
BR,QOInucBZdtk,2025-12-07T13:00:07Z,"VAI TOMANDO POCK POCK - MC's Lele JP, Leozinho ZS, GH, Menor ZL e Meno K (DJ Gordinho da VF)",QG DOS DRAK,10,Music,,337,hd,false,True,12787,69,3
BR,wWP87yjYZGw,2025-12-07T14:27:37Z,CAPTURARAM A MINHOCA FAMINTA NO BROOKHAVEN RP..,WELIX,22,People & Blogs,"interesseiras no brookhaven, brookhaven, brookhaven rp, testando se as pessoas sao interesseiras no brookhaven, pessoas interesseiras no brookhaven, roblox brookhaven, premium no brookhaven, teste social no brookhaven, historinhas no brookhaven, historinhas brookhaven, atualizacao brookhaven, interesseira brookhaven, historinhas no brookhaven rp🏡, tipos de pessoas no broookhaven, pet shop no brookhaven, brookhaven premium, premiun brookhaven, premium gratis brookhaven",923,hd,false,True,88283,2318,253
BR,88aZQ3Nqqxc,2025-12-07T13:09:25Z,"TOQUE DEZ ATUALIZADO 2026 REPERTÓRIO PRA PAREDÃO, TOQUE DEZ 2025 AS MELHORES DE TOQUE DEZ NA MÁXIMA",HIT´S BRASIL,10,Music,,2486,hd,false,True,10992,88,0
BR,4vCLRgi4TYg,2025-12-06T22:04:34Z,Times Square de LED no Minecraft - Em busca da casa automática #393,viniccius13,20,Gaming,"minecraft, tutorial, repeater, repeaters, repetidor, repetidores, piston, pistons, pistao, pistoes, redstone, red, stone, pedra, vermelha, po, vermelho, stick, slime, viniccius13, vinicios13, vinicius13, viniccius, 13, vinicius, vinicios, pt-br, pt, br, brasil, brazil, em, busca, da, casa, automatica, 393, #393, ep393, times square, led",2358,hd,false,True,674278,132402,4552
BR,fNV9gL6QYq0,2025-12-06T14:15:08Z,CONFESS YOUR LOVE FUNK (BASS BOOST),Kakashi,10,Music,"phonk songs, top 10 phonk songs, top 10 most viral phonk songs 2025, phonk song, phonk, songs, phonk sigma, phonk nation, phonk mix, zxc phonk, gym phonk, phonk red, phonk gym, phonk reaction, best phonk, phonk 2023, phonk club, phonk 2024, phonk 2025, hard phonk, phonk blue, phonk edit, phonk 2022, phonk skull face, phonk music, phonk edits, phonk drift, drift phonk, chill phonk, house phonk, 1 hour phonk, viral phonk, sigma phonk, tiktok phonk, phonk tiktok",79,hd,false,True,640157,4859,94
BR,191EkO5oG28,2025-12-07T19:20:03Z,F1 AO VIVO CORRIDA GP DE ABU DHABI COM IMAGENS LANDO NORRIS - F1 MANAGER 24 #formula1,GP TV ,20,Gaming,,32721,hd,false,True,202150,2395,0
BR,4lPMzCYgL4w,2025-12-06T08:51:18Z,"Top 50 Músicas Gospel Mais Tocadas,Top Gospel,Louvores de Adoração 2025, As Melhores Músicas Gospel",Nova Hinos Evangélicos,10,Music,"louvores de adoração, músicas gospel 2025, top gospel, músicas gospel mais tocadas, hinos evangélicos, louvores gospel, músicas cristãs, gospel 2025, Gospel Louvores De Adoração, As Melhores Músicas Gospel 2025, musicas gospel mais tocadas, melhores músicas gospel, As Melhores Músicas Gospel Mais Tocadas, Top 50 Louvores de Adoração 2025, Louvores de Adoração, Louvores Mais Tocadas, Louvores de Gratidão, Hinos 2025, Melhores Louvores 2025, musica gospel 2025, louvor",7461,hd,false,True,144315,1396,42
BR,TcLjEGWc5Mc,2025-12-07T20:42:06Z,BRAINROT CHANCE DE 1 EM 1.024.871.963 NO ROBLOX COM ROBUX INFINITO 😱😱,JeffBlox,20,Gaming,,2471,hd,false,True,39019,1805,95
BR,lPeA6jHL0Kc,2025-12-07T09:01:25Z,MENOS É MAIS AO VIVO 🔥- OS MELHORES PAGODES DE 2025 -🔥 CHURRASQUINHO MENOS É MAIS,Forró Top Brasil,22,People & Blogs,"pagode, playlist pagode, samba, pagode ao vivo, o melhor do pagode, menos e mais",4739,hd,false,True,7279,41,0
BR,WdnsyDsjDC8,2025-12-07T14:12:38Z,Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals,Flygame Animals,1,Film & Animation,,804,hd,false,True,351013,8910,168
BR,kHP5T_JjX8E,2025-12-03T22:34:54Z,NATANZINHO LIMA - TÃO NATURAL QUANTO A LUZ DO DIA (CÉU AZUL) MUSICA NOVA 2026,Dodô Diplomata,10,Music,,319,hd,false,True,23614,178,0
BR,st8SoC0cHsQ,2025-12-07T22:00:24Z,PEGUEI TODOS OS NOVOS BRAINROTS DE NATAL!🎄🌟 (ROUBE UM BRAINROT),Fer,20,Gaming,"fer, pt-br",1254,hd,false,True,33152,609,56
BR,YcBUfrOguRQ,2025-12-07T23:00:43Z,KAROL G - Ivonny Bonita (Official Video),KarolGVEVO,10,Music,"karol, karolg, bichota, si antes te hubiera conocido, sathc, latina foreva, latina forever, ivonny, bonita, la reina presenta, papasito, dile luna, cuando me muera te olvido, cmmto, coleccionando heridas, marco antonio solis, el buki, un gatito me llamo, amiga mia, bandida entrenada, ese hombre es malo, su boca la amo, verano rosa, feid, no puedo vivir sin el, tu perfume, fkn movie, mariah angeliq, se puso linda, viajando por el mundo, manu chao, tropicoqueta",231,hd,false,True,186761,31704,3324
BR,qQnOc7zOjUI,2025-12-07T23:03:01Z,English Stream A | StarLadder Budapest Major 2025 - Stage 3 - Day 4,StarLadder CS2 LIVE,20,Gaming,"#CS2, #CounterStrike2, #CS #CounterStrike #Valve, #Esports, #Major2025, #Major, #CS2Major, #BudapestMajor2025, #BudapestMajor, #StarLadderMajor, #StarLadder, #StarLadderCS2LIVE, #StarLadderLIVE, #CS2Live, #LIVE #CS2Esports, #VIT, #TeamVitality, #TS, #TeamSpirit, #FLC, #TeamFalcons, #MOUZ, #G2, #G2Esports, #FUR, #FURIA, #paiN, #paiNGaming, #MGLZ, #TheMongolZ, #NAVI, #NatusVincere, #FaZe, #FaZeClan, #B8, #B8Esports, #IMP, #Imperial, #PUA, #PassionUA",33550,hd,false,False,1366613,12945,7
BR,kOGfU57-qUs,2025-12-07T22:30:20Z,Dan - não fecho com o BATMAN (Coringa) | Feat. MHRAP,ÉoDan,10,Music,"coringa, coringa éodan, éodan coringa, circo dos horrores, 7minutoz coringa, 7minutoz, 7mz coringa, coringa rap, rap do coringa, musica do coringa, edit coringa, edit baman vs coringa, cobringa vs batman, batman que ri, coringa mhrap, éodan mhrap, dan coringa mhrap, tipo coringa, hahaha, chama o coringa, chama coringa, mhrap coringa, style coringa, não fecho com o BATMAN, não fecho com o batman, n fecho cm o batman, batman vs coringa, coringa vs batman, coringa filme, geek",178,hd,false,True,7974,2766,140
BR,iCGXJ19cCe8,2025-12-06T19:37:28Z,DESAFIEI O *LEOMAR PARA UM X1* NO CLASH ROYALE! ,KENNEDY CLASH,20,Gaming,"clash, clash royale, deck meta, kennedy clash, push top global, dicas clash royale, kccr17-vlrq, deck para subir troféus, melhor deck para rota das lendas, deck clash royale",4178,hd,false,True,459166,30918,1723
BR,Fky64WTnKVY,2025-12-04T10:00:25Z,A Árvore da Cruz,Gerson Rufino - Topic,10,Music,"Gerson Rufino, É Gospel Music, A Árvore da Cruz",241,hd,false,True,19521,736,18
BR,xD1yAWlQWsI,2025-12-07T15:01:12Z,ME ESCONDI DEBAIXO DA TERRA NO ESCONDE-ESCONDE (Brookhaven),KingOfYouTube,20,Gaming,"segredo do brookhaven rp, segredo do brookhaven, dono do brookhaven, segredos do brookhaven, segredos da nova atualização do brookhaven, todos os segredos da atualização do brookhaven, todos os novos segredos da atualização do brookhaven, atualização do brookhaven, segredo do jogo brookhaven, videos do tik tok no brookhaven, segredos do tik tok brookhaven, vídeos do tik tok no brookhaven, lugares secretos do brookhaven, segredo do tik tok no brookhaven, novo segredo no brookhaven",674,hd,false,True,43353,1332,93
BR,en_ClMkRvXg,2025-12-06T21:01:44Z,Eduardinho Dos Teclados - Se Eu Te Perdoar,Eduardinho dos Teclados Oficial,10,Music,,187,hd,false,False,40941,955,26
PT,qgz-ydhRs4s,2025-12-01T15:01:43Z,BREGA FUNK DOS ROSA *Clipe Oficial,Emilly Vick,28,Science & Technology,,146,hd,false,False,7275615,187570,20366
PT,Fv0leN8TmR8,2025-12-07T00:00:04Z,The Boys - Final Season Teaser Trailer | Prime Video,Prime Video,24,Entertainment,"the boys, the boys season 5, the boys s5, the boys season 5 trailer, the boys season 5 teaser, the boys s5 trailer, the boys s5 teaser, the boys soldier boy, the boys homelander, the boys butcher, homelander, butcher, soldier boy, starlight, hughie, homelander vs butcher, butcher vs homelander, homelander vs soldier boy, the boys final season, the boys final season trailer, antony starr, karl urban, jensen ackles, erin moriarty, jack quaid, karen fukuhara, chace crawford",121,hd,true,True,5107672,254056,13797
PT,E0oRN5stk20,2025-12-05T22:16:05Z,Criei um BINGO para as Pessoas Banidas no Meu Chat,Clips do Wuant,24,Entertainment,"wuant, clips do wuant, clips, do, engraçado, para rir, para, rir, de rir, de, videos, video, videos engraçados, engraçados, videos para rir, video de rir, videos de rir, comédia, react, reagindo, assistindo, assistir, gaming, games, assiste, comedia, shorts, short, clip, portugal",2635,hd,false,True,40982,2812,68
PT,tHVDy4vYApA,2025-11-28T13:09:15Z,BAROTA (MUSIC VIDEO) SIDHU MOOSE WALA | THE KIDD | LATEST PUNJABI SONGS 2025,Sidhu Moose Wala,10,Music,"sidhu moosewala, sidhu moosewala latest song, sidhu moosewala leaked songs, sidhu moosewala official videos, sidhu moosewala official song, latest punjabi song 2020",319,hd,false,True,37920249,2310871,4010285
PT,VI6XO8EijT4,2025-12-05T20:00:28Z,DIGITAL CIRCUS EP 7 TRAILER!!,GLITCH,1,Film & Animation,"glitch, glitch productions, digital circus, the amazing digital circus, murder drones, Pomni, Uzi, Jax, Ragatha, Kinger, Gangle, Zooble, Caine, Bubble, 3D, Animation, 3D Animation, Indie Animation, Gummigoo",58,hd,true,True,6101816,523783,29609
PT,S-LMSpzlnc0,2025-12-07T15:44:41Z,Race Highlights | 2025 Abu Dhabi Grand Prix,FORMULA 1,17,Sports,"F1, Formula One, Formula 1, Sports, Sport, Action, GP, Grand Prix, Auto Racing, Motor Racing, abu dhabi, f1 2025 championship",503,hd,false,True,2548229,66128,6207
PT,x9lmBdSyhRU,2025-11-28T13:00:06Z,Helio Batalha x Garry  | Nha Preta | Official Music Video,Helio Batalha official,10,Music,"helio batalha, so deus, helio batalha paulinha, paulinha, dexam bua, elida almeida, hélio batalha, josslyn, final feliz, pcc, djam bem, mayra andrade, trakinuz, helio, fattú djakité, apollo g, helio batalha casu bodi, paulinha helio batalha, musicas, mark delman, só deus, ka ta da, sonia souza, neyna, sima nos ka tem, batalha, elji beatzkilla, abençoado, garry, nha preta",236,hd,false,True,307189,5033,403
PT,XRRnP91SSrQ,2025-12-05T16:00:21Z,Welcome Home | Poppy Playtime Chapter 5 Cinematic Trailer,Mob Entertainment,20,Gaming,,58,hd,true,True,2698345,197376,14421
PT,oHdIwIf9_Ys,2025-12-03T19:22:07Z,FUI O PRIMEIRO BRASILEIRO A ZERAR O CLASH ROYALE!,Flakes Power,20,Gaming,"flakes, flakes power, clash royale, clash, royale, flakes clash royale",1201,hd,false,True,730366,65018,922
PT,42zMB6PAsSc,2025-11-30T00:00:06Z,"Prodígio X Valete - ""A Salvação""",Prodigiofs,10,Music,"prodigio, a salvação",244,hd,false,False,591929,38005,5313
PT,9fiXozpHObs,2025-12-05T00:37:00Z,BOMBA! VAZOU O TRAILER DE VINGADORES DOOMSDAY,Ei Nerd,24,Entertainment,"Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",690,hd,false,True,804748,63202,1260
PT,mZDXsYyh_8k,2025-12-05T16:10:51Z,O NATAL DESSA CRIANÇA VIROU UM TERROR!,Jazzghost,20,Gaming,"jazzghost, jazz, Christmas Story, natal, terror de natal",2410,hd,false,True,1551764,72032,4684
PT,bgrFwzUg8EA,2025-11-25T09:01:03Z,Carolina Deslandes - FEIA - Unplugged @Meo Arena,Carolina Deslandes,10,Music,"carolina deslindes, deslandes, feia, a feia, MEO ARENA, carolina deslandes 2027, música portuguesa, pop português, MEO ARENA 2027, música em português, carolina deslandes música nova, deixa passar a louca, nasci num país que me odeia, deixa passar a feia, filha de abril, crítica política, Carolina Deslandes MEO ARENA, música pop nova",168,hd,false,False,224254,10021,723
PT,sItUCKJQLTU,2025-12-04T20:53:14Z,A Knight of the Seven Kingdoms | Official Final Trailer | HBO Max,HBO Max,24,Entertainment,"hbo max, ser duncan the tall, a knight of the seven kingdoms hbo, george r.r. martin, dunk and egg, a knight of the seven kingdoms hbo max, a knight of the seven kingdoms trailer hbo, game of thrones, peter claffey, dexter ansell, a knight of the seven kingdoms trailer, dunk, egg, westeros, a song of ice and fire, house targaryen, game of thrones new series, a knight of the seven kingdoms game of thones, GoT, game of thrones new show, peter claffey dunk, finn bennett, knight, AKOTSK",152,hd,true,True,10258925,71305,4633
PT,UPJHrMIRgyE,2025-12-04T12:01:05Z,EAFC 26 MODO CARREIRA #23 - ASSINEI PELO BENFICA,RicFazeres,20,Gaming,"RicFazeres, ricfazeres, ricgaming, RicGaming, Ric, ric, ricardo, fazeres, gameplay, hd, português, #ricfazeres, 4k, ea, fc, 26, ea fc, eafc, ea fc 26, eafc26, eafc 26, EAFC 26 MODO CARREIRA #23 - ASSINEI PELO BENFICA",1680,hd,false,True,28457,2965,54
PT,0Czu6borL-c,2025-12-05T17:00:07Z,Apollo G - Bua ft. Puto Fox (Official Video) Prod by. Mr Marley,Apollo G Official,22,People & Blogs,,207,hd,false,True,69639,3293,223
PT,V_UkrLROjkA,2025-12-02T14:01:47Z,Pokémon Legends: Z-A – Mega Dimension | Mega Lucario Z Reveal Trailer,The Official Pokémon YouTube channel,20,Gaming,"#pokemonlegendsza, #pokemon, #lumiosecity, #MegaLucario",101,hd,false,True,956478,38594,4439
PT,4vCLRgi4TYg,2025-12-06T22:04:34Z,Times Square de LED no Minecraft - Em busca da casa automática #393,viniccius13,20,Gaming,"minecraft, tutorial, repeater, repeaters, repetidor, repetidores, piston, pistons, pistao, pistoes, redstone, red, stone, pedra, vermelha, po, vermelho, stick, slime, viniccius13, vinicios13, vinicius13, viniccius, 13, vinicius, vinicios, pt-br, pt, br, brasil, brazil, em, busca, da, casa, automatica, 393, #393, ep393, times square, led",2358,hd,false,True,674278,132402,4552
PT,GrMlGiVF4is,2025-12-04T00:00:07Z,"MC Ryan SP, MC MenoK, MC LUUKY, MC GP, Negão Original, Mc Brinquedo, Mc Fejuca-THE BOX MEDLEY FUNK10",THE BOX,10,Music,,433,hd,false,True,2145974,83594,5881
PT,IaEtA56pd_w,2025-12-05T20:48:18Z,Iron Lung: Final Trailer,Markiplier,20,Gaming,"markiplier, iron lung, iron lung movie, official trailer, movie trailer, iron lung trailer 3, final trailer, iron lung release date, iron lung markiplier, Caroline Kaplan, troy baker",105,hd,false,False,3047983,411193,19427
PT,Swh_UWf9ilE,2025-12-06T13:01:04Z,Quão Grande Meu Brainrot Pode Ficar?,ProbIems,20,Gaming,"maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",1622,hd,false,True,520811,9617,516
PT,85ETxUOFnfM,2025-12-04T18:00:06Z,Danny Ocean - Me Rehúso (Letra),Caribeo,22,People & Blogs,,206,hd,false,True,1248073,1453,9
PT,7K3sNRm8J0w,2025-12-03T13:59:16Z,READY OR NOT 2: HERE I COME | Official Trailer | Searchlight Pictures,SearchlightPictures,1,Film & Animation,,140,hd,true,True,3075543,62146,3768
PT,iCGXJ19cCe8,2025-12-06T19:37:28Z,DESAFIEI O *LEOMAR PARA UM X1* NO CLASH ROYALE! ,KENNEDY CLASH,20,Gaming,"clash, clash royale, deck meta, kennedy clash, push top global, dicas clash royale, kccr17-vlrq, deck para subir troféus, melhor deck para rota das lendas, deck clash royale",4178,hd,false,True,459166,30918,1723
PT,uWhz2qmz4pE,2025-11-25T16:50:36Z,Fica Até de Manhã – Kizomba 2025 | Ritmoparati | Di Pina Music | Legendado,Di Pina Music,10,Music,,185,hd,false,True,95182,810,33
PT,uI54qqXt2r8,2025-12-03T14:00:00Z,Emily in Paris | Season 5 Official Trailer | Netflix,Netflix,24,Entertainment,"Alfie, Ashley Park, Comedy, Comedy Series, Darren Star, Detour, Emily Cooper, Emily in Paris, Fashion, Gabriel, Julien, Lily Collins, Luc, Lucas Bravo, Lucien Laviscount, Marcello, Mindy Chen, Netflix Series, New Season, Nicolas, Paul Forman, Philippine Leroy-Beaulieu, RomCom, Romantic Comedy, Rome, Season 5, Sylvie, Trailer",128,hd,true,True,1069735,15436,879
PT,R3tSM5V8rmU,2025-12-02T23:11:00Z,ESSE NÃO SOU EU! O MONSTRO CONSEGUE IMITAR AS NOSSAS VOZES... | Mimesis,Mais do Wuant,24,Entertainment,"wuant, clips do wuant, clips, do, engraçado, para rir, para, rir, de rir, de, videos, video, videos engraçados, engraçados, videos para rir, video de rir, videos de rir, comédia, react, reagindo, assistindo, assistir, gaming, games, assiste, comedia, shorts, short, clip, portugal",6261,hd,false,True,28168,1580,23
PT,iiU60FENYIM,2025-12-04T12:00:06Z,"Mizzy Miles - Exclusivo feat. LON3R JOHNY & Ryu, The Runner",Mizzy Miles,24,Entertainment,,177,hd,false,False,49301,4453,365
PT,FbCegDC0vkw,2025-12-05T16:00:55Z,🚨VILÃO REVELADO! Trailer OFICIAL de Poppy Playtime 5,Terrorizando,20,Gaming,"terrorizando, trailer poppy playtime 5, teaser poppy playtime 5, trailer oficial poppy playtime 5, poppy 5, poppy 5 trailer, poppy playtime 5, poppy playtime chapter 5, poppy playtime, poppy playtime 5 teaser, poppy playtime 5 trailer, poppy playtime 5 teaser trailer, poppy playtime capítulo 5, poppy playtime capítulo 5 teaser, poppy playtime 5 trailer teaser, poppy 5 trailer oficial, poppy 5 teaser, poppy playtime 5 novo vilão, novo vilão poppy playtime 5, vilão poppy 5",1008,hd,false,True,155517,11513,1118
PT,aH9L263RXjE,2025-12-04T17:53:37Z,FC26 IMPERIALISMO: CHAMPIONS LEAGUE! Quem é o Rei da Europa?,PedroTim23,20,Gaming,"FC26, IMPERIALISMO, CHAMPIONS, QUEM, VENCE, REI, EUROPA, CLUBES, EUROPEUS, PEDROTIM23, GAMEPLAY, PEDRO TIM, TORNEIO, DESAFIO, BENFICA, SPORTING, REAL MADRID, PSG, BARCELONA",1345,hd,false,True,26130,731,29
PT,NzzWICQ_gHM,2025-11-21T15:00:24Z,"Nattan, Zé Felipe - Homem é Homem, Moleque é Moleque (Clipe Oficial) | DVD Nattan In Vegas",Nattan,10,Music,,149,hd,false,True,5276115,75068,4380
PT,uN5FMv69Sas,2025-12-02T17:00:06Z,Season 20: Vendetta Official Trailer | Overwatch 2,PlayOverwatch,20,Gaming,"Overwatch 2, Overwatch",100,hd,false,True,202892,10427,1476
PT,taurVY6KNhE,2025-12-05T13:02:01Z,JOGUEI FORTNITE E DEI AULAS!!!,Felipe Neto,24,Entertainment,"felipe neto, irmãos neto",1782,hd,false,True,281081,26246,1035
PT,Hv53XBYeK7E,2025-12-05T15:01:58Z,Gustavo Mioto - Pedido de Socorro,Gustavo Mioto,10,Music,,213,hd,false,True,2016469,21532,10229
PT,2aZkHvOw_24,2025-11-30T17:00:05Z,Watching Movie Trailers and Guessing Their Review Scores,Ooga Booga,24,Entertainment,,2478,hd,false,True,457333,27040,905
PT,wZZGamCdvgc,2025-12-05T20:31:42Z,DO $0 AO TRILHÃO SÓ COM ADMIN MACHINE NO ROUBE UM BRAINROT,Lucas Clash ON,20,Gaming,,813,hd,false,True,779908,10734,850
PT,w4-7hZusZqI,2025-12-05T12:00:06Z,Dynamo - Borboleta (Official Video),DNM DYNAMO,10,Music,,216,hd,false,False,40699,1758,141
